Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,multiple_deliveries,Time_taken(min),DeliveryDistance,OrderTime,Weatherconditions_Fog,Weatherconditions_Sandstorms,Weatherconditions_Stormy,Weatherconditions_Sunny,Weatherconditions_Windy,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_scooter,City_Urban,Order_Day_Monday,Order_Day_Saturday,Order_Day_Sunday,Order_Day_Thursday,Order_Day_Tuesday,Order_Day_Wednesday,TypeOfMeal_Dinner,TypeOfMeal_Launch
20.0,4.8,1.0,0.0,16.0,7.719304592034689,23,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
23.0,4.9,1.0,1.0,16.0,9.178138375055346,23,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
38.0,4.0,2.0,1.0,44.0,11.919595217847732,20,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
27.0,4.6,0.0,1.0,19.0,4.656811824870968,23,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.0,4.8,0.0,1.0,34.0,4.544232356931138,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
22.0,4.7,2.0,1.0,19.0,7.3256043849602595,21,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
20.0,4.6,0.0,1.0,38.0,13.829770499572875,20,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
36.0,4.0,2.0,0.0,37.0,10.906039889040745,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
30.0,4.9,2.0,1.0,27.0,19.34098355293587,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,4.1,0.0,0.0,23.0,3.0251492856773803,10,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38.0,4.2,1.0,1.0,31.0,5.968765122136668,15,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
30.0,4.7,1.0,1.0,30.0,10.708220667367732,17,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38.0,4.5,1.0,1.0,29.0,11.916595060070058,22,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
37.0,4.7,1.0,1.0,29.0,9.348134176983455,18,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
25.0,4.9,2.0,1.0,26.0,16.852834881459735,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
27.0,4.6,0.0,1.0,15.0,5.959032639455132,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
27.0,4.6,1.0,1.0,27.0,7.573462889023593,22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
39.0,4.0,1.0,3.0,43.0,16.851371030914677,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24.0,4.1,0.0,1.0,26.0,3.0189069957364936,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,5.0,2.0,1.0,15.0,20.44292976252901,20,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
27.0,4.6,2.0,1.0,17.0,4.47028648943395,23,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
37.0,4.8,1.0,0.0,32.0,5.958820916621518,16,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
24.0,4.7,1.0,1.0,27.0,6.1189337686419085,12,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
30.0,4.9,0.0,1.0,24.0,17.29786575291325,22,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22.0,3.1,1.0,1.0,40.0,20.182685858169425,22,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
39.0,4.0,2.0,0.0,34.0,2.979000203434651,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31.0,4.5,0.0,1.0,49.0,12.233239995052578,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4.7,2.0,1.0,30.0,3.145067434621583,11,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
26.0,4.3,1.0,1.0,36.0,19.65937352744409,21,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
27.0,4.4,1.0,1.0,32.0,20.85094842431246,17,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
39.0,4.1,2.0,1.0,31.0,9.313300003113463,17,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
25.0,4.6,1.0,0.0,18.0,13.83001622650836,22,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21.0,5.0,0.0,0.0,15.0,7.771834302405156,23,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
34.0,3.5,2.0,2.0,37.0,12.255014344808073,17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,4.9,0.0,1.0,25.0,12.256687342592544,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
27.0,4.9,0.0,1.0,19.0,9.074342229264849,18,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
37.0,4.8,1.0,0.0,29.0,2.979750394372829,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36.0,4.8,2.0,0.0,18.0,7.862668167410368,18,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
22.0,4.7,1.0,1.0,28.0,12.253528674537389,18,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
26.0,4.5,1.0,1.0,26.0,10.757554773158116,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
26.0,5.0,1.0,1.0,21.0,19.91643253383978,17,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4.8,2.0,2.0,36.0,17.29786575291325,19,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
27.0,4.9,0.0,1.0,18.0,19.658752171965087,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34.0,5.0,0.0,1.0,31.0,9.264595774312983,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,4.8,0.0,1.0,26.0,4.537940846051362,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22.0,4.5,2.0,1.0,15.0,16.36609806072391,18,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
30.0,4.7,2.0,1.0,18.0,13.989532967706149,19,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
35.0,4.9,2.0,2.0,42.0,14.02323208308413,19,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
27.0,5.0,1.0,1.0,33.0,6.081139317039227,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
33.0,5.0,1.0,0.0,28.0,10.865065738215876,22,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
23.0,4.7,1.0,1.0,38.0,10.427692569177225,22,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
36.0,4.8,1.0,0.0,15.0,7.761780026109035,17,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
36.0,4.9,1.0,0.0,26.0,13.612447554496717,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
37.0,4.6,1.0,1.0,26.0,9.121089774937934,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
27.0,4.5,0.0,1.0,21.0,7.659687719504771,18,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31.0,4.1,1.0,0.0,37.0,16.72254842071454,17,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
23.0,4.6,2.0,1.0,18.0,1.489842306740158,10,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
22.0,4.9,2.0,1.0,24.0,9.05584850422668,17,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
32.0,4.6,0.0,1.0,29.0,7.573467821949986,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
35.0,4.5,1.0,1.0,25.0,7.601265908224533,21,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
26.0,4.7,2.0,0.0,10.0,9.077679565695163,22,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24.0,4.9,2.0,1.0,20.0,20.25401003649722,21,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
27.0,4.9,0.0,0.0,22.0,13.58308621493468,23,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
22.0,4.5,2.0,1.0,19.0,10.56512884564869,21,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
26.0,4.8,0.0,0.0,16.0,6.127106344248561,15,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
38.0,4.9,1.0,1.0,18.0,7.659687719504771,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
24.0,4.7,1.0,0.0,16.0,9.074628631820476,23,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
22.0,4.3,2.0,1.0,31.0,10.88124973155242,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
31.0,4.7,0.0,1.0,35.0,6.175440417125766,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22.0,4.2,0.0,1.0,22.0,3.02507998731458,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37.0,4.9,2.0,1.0,15.0,9.349055143285232,19,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
33.0,5.0,1.0,1.0,19.0,7.564859910416586,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
33.0,4.9,1.0,1.0,18.0,7.790122649763917,22,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
21.0,4.9,1.0,1.0,18.0,9.31574536154532,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
21.0,4.4,0.0,0.0,19.0,7.546267706957808,23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
35.0,4.9,0.0,3.0,45.0,9.435201537430713,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.0,4.3,1.0,1.0,35.0,13.830053479838757,21,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
22.0,4.8,2.0,0.0,22.0,4.65759746927107,21,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
30.0,4.7,1.0,1.0,27.0,2.93043523723647,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38.0,4.4,2.0,1.0,41.0,19.762371983679323,19,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
37.0,4.7,1.0,0.0,17.0,4.674172124263596,23,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
25.0,4.6,2.0,1.0,18.0,10.72503463788064,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
35.0,4.9,1.0,1.0,42.0,16.47598057072413,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
21.0,4.6,1.0,1.0,29.0,17.07644834661671,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
32.0,4.2,0.0,0.0,23.0,1.5606716526493072,9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.0,4.9,0.0,0.0,49.0,14.15280068944862,17,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
24.0,4.7,2.0,1.0,16.0,4.663439017652866,18,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
26.0,4.6,2.0,0.0,14.0,3.0251492856773803,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32.0,3.8,1.0,2.0,35.0,11.916575580095856,22,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
36.0,4.6,1.0,1.0,29.0,7.763607607839583,18,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
25.0,4.6,2.0,0.0,19.0,5.860424706255567,15,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
37.0,4.9,1.0,2.0,39.0,7.652510173140083,22,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
39.0,4.9,0.0,1.0,34.0,9.174316774026584,18,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
25.0,4.6,0.0,0.0,16.0,9.05598111792485,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28.0,4.5,1.0,1.0,16.0,1.5320260227344966,8,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
25.0,5.0,2.0,0.0,10.0,20.182685858169425,23,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
24.0,4.6,1.0,1.0,11.0,2.9304365481025267,10,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,4.8,2.0,1.0,25.0,9.219783818325867,18,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
20.0,4.3,0.0,1.0,21.0,1.50946039783608,10,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
22.0,4.7,2.0,0.0,13.0,13.428485784085986,23,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36.0,4.8,0.0,1.0,29.0,9.193027874171596,19,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
21.0,4.6,0.0,0.0,43.0,10.756990051436178,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.0,4.9,2.0,0.0,17.0,3.0274836348511345,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.0,4.6,0.0,1.0,32.0,4.657654937060371,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39.0,4.6,0.0,1.0,26.0,13.773737657079211,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37.0,4.8,0.0,1.0,52.0,12.099354574707204,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,4.7,2.0,1.0,15.0,12.41898167230392,17,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
30.0,4.2,0.0,2.0,33.0,4.561152427256569,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,4.6,1.0,1.0,19.0,7.772241719523405,18,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
30.0,4.9,1.0,0.0,28.0,7.772241719523405,18,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
38.0,4.0,2.0,1.0,43.0,17.078665498349924,19,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
22.0,4.4,0.0,1.0,16.0,1.5302997807726866,10,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27.0,4.5,1.0,1.0,21.0,17.07478648593785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25.0,4.2,0.0,3.0,43.0,6.232152800668448,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24.0,4.6,0.0,1.0,14.0,7.862668167410368,23,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
36.0,4.9,1.0,1.0,21.0,1.5094675843674927,11,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
27.0,4.8,0.0,1.0,41.0,12.071652559029038,20,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34.0,4.8,2.0,1.0,25.0,7.631507423907992,21,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
34.0,4.7,1.0,2.0,36.0,17.098388556624265,19,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
29.0,4.5,0.0,1.0,19.0,4.561152341209104,22,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.0,2.7,1.0,0.0,37.0,16.385802266862363,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37.0,4.5,2.0,1.0,28.0,20.253518127453454,17,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
27.0,4.8,1.0,0.0,29.0,4.561267998363487,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
39.0,4.8,1.0,1.0,23.0,9.326561838120917,23,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
34.0,4.3,0.0,0.0,20.0,1.4922358976855798,10,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
27.0,4.9,1.0,0.0,13.0,6.146243658393976,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
28.0,5.0,2.0,1.0,24.0,1.5524064590046618,8,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
24.0,4.8,1.0,1.0,28.0,10.586888296813168,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
38.0,4.6,0.0,1.0,27.0,9.193469879776083,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
36.0,4.1,0.0,3.0,51.0,12.25607644546856,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26.0,4.6,0.0,1.0,16.0,10.724750462254962,18,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
20.0,4.8,0.0,0.0,26.0,4.717601092054723,21,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36.0,4.8,0.0,0.0,28.0,7.325144114150348,20,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
29.0,4.6,1.0,1.0,20.0,9.192770952683,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38.0,4.9,2.0,2.0,34.0,4.529611222928994,21,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
24.0,4.8,2.0,0.0,15.0,11.71916113120418,17,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
20.0,4.9,2.0,1.0,24.0,14.15280068944862,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24.0,4.5,2.0,0.0,13.0,11.916575580095856,22,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
23.0,5.0,0.0,0.0,20.0,10.641042055468636,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,4.4,2.0,1.0,32.0,10.565936169903276,17,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0
33.0,4.9,1.0,0.0,32.0,7.343593509992689,21,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
20.0,4.7,0.0,0.0,27.0,1.5125236323328126,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35.0,5.0,1.0,1.0,17.0,3.073422258763914,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38.0,4.8,0.0,1.0,37.0,8.95310195230211,19,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20.0,4.9,2.0,1.0,34.0,19.97436311932328,19,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
21.0,5.0,2.0,0.0,11.0,7.763197145329057,17,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
36.0,4.8,2.0,0.0,16.0,4.5374181102775015,17,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
37.0,4.8,1.0,0.0,28.0,6.21786032966792,14,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
27.0,4.5,1.0,1.0,22.0,12.116559162817444,21,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
37.0,4.7,1.0,1.0,19.0,3.145067434621583,10,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
33.0,4.9,1.0,0.0,26.0,13.971759900424404,22,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
30.0,4.1,1.0,1.0,35.0,12.161417162420864,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
21.0,4.8,1.0,0.0,14.0,4.544267482983502,20,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
25.0,4.6,1.0,0.0,15.0,7.601681528342,23,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
20.0,5.0,2.0,1.0,31.0,3.064487105761538,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
39.0,4.7,0.0,1.0,20.0,9.348552276073129,21,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28.0,4.5,2.0,0.0,23.0,9.31302156464039,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4.9,1.0,1.0,17.0,9.313705947301068,19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
29.0,4.5,2.0,1.0,16.0,3.058968615636912,10,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
37.0,4.2,0.0,1.0,23.0,4.663310416717064,22,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
25.0,4.6,2.0,1.0,19.0,17.29786575291325,18,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
25.0,4.6,2.0,1.0,14.0,17.13749142638868,22,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
29.0,5.0,2.0,0.0,14.0,1.5368640594154632,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29.0,4.8,2.0,1.0,26.0,1.554508649284574,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
38.0,4.8,2.0,1.0,30.0,7.573467821949986,22,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
32.0,4.6,1.0,1.0,24.0,16.63687991359285,19,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
31.0,4.0,0.0,1.0,34.0,7.772253320446222,21,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
30.0,4.7,2.0,1.0,20.0,3.10548530628148,9,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
33.0,4.7,1.0,0.0,19.0,9.326603239771996,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
38.0,4.4,0.0,3.0,44.0,10.757554773158116,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,4.8,2.0,1.0,28.0,7.862668167410368,23,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
35.0,4.5,1.0,1.0,28.0,4.561223681552014,23,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24.0,4.6,2.0,1.0,33.0,19.61792943738974,19,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33.0,4.6,1.0,1.0,38.0,17.097896810815786,19,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
31.0,4.6,2.0,1.0,21.0,6.23234175460953,12,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
39.0,4.7,2.0,1.0,26.0,6.290134677634678,15,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
31.0,4.9,2.0,1.0,25.0,11.00773476374462,23,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
22.0,4.8,2.0,1.0,25.0,6.2321937230153095,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
39.0,4.3,1.0,1.0,43.0,12.25498831107492,20,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
31.0,4.9,0.0,0.0,24.0,3.029527086813652,10,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35.0,4.7,0.0,2.0,33.0,9.055898607911567,18,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
24.0,4.9,2.0,0.0,28.0,9.08074182217772,19,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28.0,4.5,0.0,1.0,25.0,13.409281444577916,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35.0,5.0,0.0,1.0,25.0,7.660582694185124,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22.0,4.6,2.0,1.0,29.0,13.583302501334565,21,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
24.0,4.6,1.0,0.0,20.0,19.618968653878404,20,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
31.0,3.5,2.0,1.0,31.0,19.97292994794268,23,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
33.0,4.7,2.0,0.0,20.0,10.880935438433784,19,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
34.0,4.5,1.0,1.0,22.0,1.558083864052165,10,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
